table_name,player,archetype,session_length
AZCzDsZRe4gh04HzTxPYnQ,b0feqfOEIwd2EkH8J3e6bQ,Loose-passive,4
AZCzDsZRe4gh04HzTxPYnQ,htleMzse47WoixtOEnsqRQ,Nit,1
AZCzDsZRe4gh04HzTxPYnQ,hTww4BLarvImp48+TEUecw,TAG,21
AZCzDsZRe4gh04HzTxPYnQ,HtS/po3g8H0Y3LN2t15ZMA,Insufficient sample,4
AZCzDsZRe4gh04HzTxPYnQ,40RPEdpqb+c5WcSjOjTnwg,Station,8
AZCzDsZRe4gh04HzTxPYnQ,FClaGnaGSG1HOBYmEFrMdA,Station,11
AZCzDsZRe4gh04HzTxPYnQ,40RPEdpqb+c5WcSjOjTnwg,Station,9
AZCzDsZRe4gh04HzTxPYnQ,FClaGnaGSG1HOBYmEFrMdA,Station,7
AZCzDsZRe4gh04HzTxPYnQ,FZ1+ictGpe8g8Yibx4dx4Q,TAG,22
AZCzDsZRe4gh04HzTxPYnQ,FZ1+ictGpe8g8Yibx4dx4Q,TAG,5
AZCzDsZRe4gh04HzTxPYnQ,4vStZhq8M32K2oPWC5xdYg,TAG,29
AZCzDsZRe4gh04HzTxPYnQ,WqlZAa3SXqrUNQcfiOiSCg,Loose-passive,6
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,10
AZCzDsZRe4gh04HzTxPYnQ,4vStZhq8M32K2oPWC5xdYg,TAG,9
AZCzDsZRe4gh04HzTxPYnQ,FZ1+ictGpe8g8Yibx4dx4Q,TAG,14
AZCzDsZRe4gh04HzTxPYnQ,HtS/po3g8H0Y3LN2t15ZMA,Insufficient sample,27
AZCzDsZRe4gh04HzTxPYnQ,lJNPLx0xkhDJ1sfR3Jk0oQ,Station,50
AZCzDsZRe4gh04HzTxPYnQ,FZ1+ictGpe8g8Yibx4dx4Q,TAG,10
AZCzDsZRe4gh04HzTxPYnQ,HtS/po3g8H0Y3LN2t15ZMA,Insufficient sample,14
AZCzDsZRe4gh04HzTxPYnQ,+GFyVeJ8/JaGx4gMP89IRg,Insufficient sample,7
AZCzDsZRe4gh04HzTxPYnQ,RxFlZvvNBjcf7L//StBlDg,LAG,21
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,35
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,5
AZCzDsZRe4gh04HzTxPYnQ,Zs6rP24Uv7zhjQKIM1+qMQ,Insufficient sample,8
AZCzDsZRe4gh04HzTxPYnQ,Zs6rP24Uv7zhjQKIM1+qMQ,Insufficient sample,2
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,19
AZCzDsZRe4gh04HzTxPYnQ,4vStZhq8M32K2oPWC5xdYg,TAG,42
AZCzDsZRe4gh04HzTxPYnQ,Zs6rP24Uv7zhjQKIM1+qMQ,Insufficient sample,9
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,9
AZCzDsZRe4gh04HzTxPYnQ,bvC3MyuO2X37BS+EHINrhQ,Loose-passive,30
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,9
AZCzDsZRe4gh04HzTxPYnQ,Zs6rP24Uv7zhjQKIM1+qMQ,Insufficient sample,13
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,30
AZCzDsZRe4gh04HzTxPYnQ,IGAvI50RyFuGOH5/tO1z7A,Loose-passive,6
AZCzDsZRe4gh04HzTxPYnQ,F1pn0EIVf1st8aUMDCXvcg,Loose-passive,2
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,9
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,14
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,4
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,15
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,8
AZCzDsZRe4gh04HzTxPYnQ,5C4hccfzZQTHl5kbwCpMjQ,Insufficient sample,45
AZCzDsZRe4gh04HzTxPYnQ,RxFlZvvNBjcf7L//StBlDg,LAG,76
AZCzDsZRe4gh04HzTxPYnQ,F1pn0EIVf1st8aUMDCXvcg,Loose-passive,32
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,16
AZCzDsZRe4gh04HzTxPYnQ,F1pn0EIVf1st8aUMDCXvcg,Loose-passive,2
AZCzDsZRe4gh04HzTxPYnQ,nc79pm0LZRdhncq55evVqA,TAG,1
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,13
AZCzDsZRe4gh04HzTxPYnQ,ls07hcgwYgjRR8m9+mmCxg,Loose-passive,38
AZCzDsZRe4gh04HzTxPYnQ,T3dpBhG3/LBF0JAz9L0gAg,Nit,2
AZCzDsZRe4gh04HzTxPYnQ,ls07hcgwYgjRR8m9+mmCxg,Loose-passive,1
AZCzDsZRe4gh04HzTxPYnQ,F1pn0EIVf1st8aUMDCXvcg,Loose-passive,5
AZCzDsZRe4gh04HzTxPYnQ,Y0Ixn3f1NJz0SsOaKF3gOg,TAG,1
AZCzDsZRe4gh04HzTxPYnQ,YmhwlX7C+cq358pbmmN2lQ,Maniac,10
AZCzDsZRe4gh04HzTxPYnQ,OKCcNtwrkGzB1GkH+WNdGQ,Insufficient sample,5
AZCzDsZRe4gh04HzTxPYnQ,CKigAxwsqEU4mF8k2J9MGw,Insufficient sample,3
AZCzDsZRe4gh04HzTxPYnQ,OKCcNtwrkGzB1GkH+WNdGQ,Insufficient sample,7
AZCzDsZRe4gh04HzTxPYnQ,JhkCMMRXikZCKWeT0foqkQ,LAG,19
AZCzDsZRe4gh04HzTxPYnQ,L03ncEMZtSuZ/Rk0aEGWoA,Insufficient sample,19
AZCzDsZRe4gh04HzTxPYnQ,L03ncEMZtSuZ/Rk0aEGWoA,Insufficient sample,3
AZCzDsZRe4gh04HzTxPYnQ,oP1wzZ1ka9H4Faz6ibdoUw,TAG,14
AZCzDsZRe4gh04HzTxPYnQ,Vyyed40Ui4wDAsNk+j8tbA,Insufficient sample,9
AZCzDsZRe4gh04HzTxPYnQ,DYShspPYGaOQ45dEs81gCQ,Insufficient sample,45
AZCzDsZRe4gh04HzTxPYnQ,WB+GvMb4NvW5MHlHDi2eoQ,Station,51
AZCzDsZRe4gh04HzTxPYnQ,L03ncEMZtSuZ/Rk0aEGWoA,Insufficient sample,20
AZCzDsZRe4gh04HzTxPYnQ,mBYdzwANKjXmwUG6peLapw,Insufficient sample,27
AZCzDsZRe4gh04HzTxPYnQ,L03ncEMZtSuZ/Rk0aEGWoA,Insufficient sample,19
AZCzDsZRe4gh04HzTxPYnQ,oP1wzZ1ka9H4Faz6ibdoUw,TAG,37
AZCzDsZRe4gh04HzTxPYnQ,WB+GvMb4NvW5MHlHDi2eoQ,Station,21
AZCzDsZRe4gh04HzTxPYnQ,+KPZi4CkxsU7qZviOPR53g,Insufficient sample,26
AZCzDsZRe4gh04HzTxPYnQ,+KPZi4CkxsU7qZviOPR53g,Insufficient sample,2
AZCzDsZRe4gh04HzTxPYnQ,ctqK2VHkFPjHqBwKYH+59Q,Insufficient sample,36
AZCzDsZRe4gh04HzTxPYnQ,D1Yz7IQS2oJs0Adm6qD/3w,Insufficient sample,16
AZCzDsZRe4gh04HzTxPYnQ,oP1wzZ1ka9H4Faz6ibdoUw,TAG,7
AZCzDsZRe4gh04HzTxPYnQ,08V++DOqzaNrRNsHIwi25w,TAG,4
AZCzDsZRe4gh04HzTxPYnQ,VqpwmtWOgg7kiQvWTKcZ+Q,Insufficient sample,3
AZCzDsZRe4gh04HzTxPYnQ,o2VnfZHm+Ret5ADaJK3Jrg,LAG,2
Ac0os6MnyG+Hk9nVxa7ajw,5e/keeOg4j1X5MlyQy32bA,Insufficient sample,14
Ac0os6MnyG+Hk9nVxa7ajw,N45yKUum6XByM42YNP9M4g,TAG,6
Ac0os6MnyG+Hk9nVxa7ajw,UTGrm05A2nt/r6EEr68Ziw,LAG,27
Ac0os6MnyG+Hk9nVxa7ajw,ADeXObf9e5TJNoZI4J+4eQ,Insufficient sample,31
Ac0os6MnyG+Hk9nVxa7ajw,HzzJtOYr1Em75XLBgRpcmw,Station,33
Ac0os6MnyG+Hk9nVxa7ajw,1Fd+KtkW12NnTcvwtO1Uvg,Nit,46
Ac0os6MnyG+Hk9nVxa7ajw,ADeXObf9e5TJNoZI4J+4eQ,Insufficient sample,26
Ac0os6MnyG+Hk9nVxa7ajw,TTblK3vapLyk1scqcWVBeg,TAG,58
Ac0os6MnyG+Hk9nVxa7ajw,xrf8tAXKQHG99HixCot1Iw,LAG,26
Ac0os6MnyG+Hk9nVxa7ajw,sqWRdFwO7iZqLT9SBb+bNg,LAG,37
Ac0os6MnyG+Hk9nVxa7ajw,4y4RSbst6IyZqAe+H0kYng,Insufficient sample,18
Ac0os6MnyG+Hk9nVxa7ajw,2tpZ1Wjwqqm/KP1T6ZhdvA,Nit,9
Ac0os6MnyG+Hk9nVxa7ajw,TTblK3vapLyk1scqcWVBeg,TAG,15
Ac0os6MnyG+Hk9nVxa7ajw,1Fd+KtkW12NnTcvwtO1Uvg,Nit,26
Ac0os6MnyG+Hk9nVxa7ajw,sqWRdFwO7iZqLT9SBb+bNg,LAG,15
Ac0os6MnyG+Hk9nVxa7ajw,yN0rjlls+uILrEGxpQ3WCg,Loose-passive,4
Ac0os6MnyG+Hk9nVxa7ajw,4y4RSbst6IyZqAe+H0kYng,Insufficient sample,15
Ac0os6MnyG+Hk9nVxa7ajw,sqWRdFwO7iZqLT9SBb+bNg,LAG,5
Ac0os6MnyG+Hk9nVxa7ajw,TTblK3vapLyk1scqcWVBeg,TAG,10
Ac0os6MnyG+Hk9nVxa7ajw,yN0rjlls+uILrEGxpQ3WCg,Loose-passive,7
Ac0os6MnyG+Hk9nVxa7ajw,1Fd+KtkW12NnTcvwtO1Uvg,Nit,12
Ac0os6MnyG+Hk9nVxa7ajw,4y4RSbst6IyZqAe+H0kYng,Insufficient sample,9
Ac0os6MnyG+Hk9nVxa7ajw,xrf8tAXKQHG99HixCot1Iw,LAG,28
Ac0os6MnyG+Hk9nVxa7ajw,uiltKA6z0b5sLb/l7ppvzQ,Insufficient sample,9
Ac0os6MnyG+Hk9nVxa7ajw,CnfbgZRWOXq55qJyXRrBow,Insufficient sample,5
Ac0os6MnyG+Hk9nVxa7ajw,Rub23wb3cC0Ln9gjJSwoNw,Maniac,5
Ac0os6MnyG+Hk9nVxa7ajw,0/yHCTi1RrwmBPRoHqH9Lw,Insufficient sample,1
Ac0os6MnyG+Hk9nVxa7ajw,CnfbgZRWOXq55qJyXRrBow,Insufficient sample,12
Ac0os6MnyG+Hk9nVxa7ajw,OuiIqB4yIQ3KzGMuudvYyg,Insufficient sample,10
Ac0os6MnyG+Hk9nVxa7ajw,OuiIqB4yIQ3KzGMuudvYyg,Insufficient sample,1
Ac0os6MnyG+Hk9nVxa7ajw,YHFn6OAIq3LSKHoBSmOyTQ,TAG,27
Ac0os6MnyG+Hk9nVxa7ajw,C96KoUU7UVs89E58ZedC7w,TAG,1
Ac0os6MnyG+Hk9nVxa7ajw,sjxrZ5u1A4k1W6nStatEWg,Loose-passive,22
Ac0os6MnyG+Hk9nVxa7ajw,sjxrZ5u1A4k1W6nStatEWg,Loose-passive,4
Ac0os6MnyG+Hk9nVxa7ajw,+uVh0wlO9H4MhTLbbhQLMg,Loose-passive,15
Ac0os6MnyG+Hk9nVxa7ajw,sqWRdFwO7iZqLT9SBb+bNg,LAG,38
Ac0os6MnyG+Hk9nVxa7ajw,YHFn6OAIq3LSKHoBSmOyTQ,TAG,14
Ac0os6MnyG+Hk9nVxa7ajw,sjxrZ5u1A4k1W6nStatEWg,Loose-passive,11
Ac0os6MnyG+Hk9nVxa7ajw,sqWRdFwO7iZqLT9SBb+bNg,LAG,10
Ac0os6MnyG+Hk9nVxa7ajw,ot8WUofAxsCsuLE407X5gw,TAG,27
Ac0os6MnyG+Hk9nVxa7ajw,FIorMkvDWEhaeG9RZB1JaQ,LAG,23
Ac0os6MnyG+Hk9nVxa7ajw,sjxrZ5u1A4k1W6nStatEWg,Loose-passive,3
Ac0os6MnyG+Hk9nVxa7ajw,swV+l9LWoVlzs8kmnQ08fQ,Insufficient sample,4
Ac0os6MnyG+Hk9nVxa7ajw,FIorMkvDWEhaeG9RZB1JaQ,LAG,2
Ac0os6MnyG+Hk9nVxa7ajw,ot8WUofAxsCsuLE407X5gw,TAG,3
Ac0os6MnyG+Hk9nVxa7ajw,FIorMkvDWEhaeG9RZB1JaQ,LAG,3
Ac0os6MnyG+Hk9nVxa7ajw,YHFn6OAIq3LSKHoBSmOyTQ,TAG,21
Ac0os6MnyG+Hk9nVxa7ajw,YHFn6OAIq3LSKHoBSmOyTQ,TAG,1
Ac0os6MnyG+Hk9nVxa7ajw,yPH91SKjHDGhUjB+AWag4Q,Loose-passive,1
Ac0os6MnyG+Hk9nVxa7ajw,yPH91SKjHDGhUjB+AWag4Q,Loose-passive,1
Ac0os6MnyG+Hk9nVxa7ajw,9xELjUIITr0JaWwYc5BzTA,TAG,26
Ac0os6MnyG+Hk9nVxa7ajw,yPH91SKjHDGhUjB+AWag4Q,Loose-passive,8
Ac0os6MnyG+Hk9nVxa7ajw,tR2Qx2onzbt8zEaXIguZKA,LAG,12
Ac0os6MnyG+Hk9nVxa7ajw,Em1KcAIp5ztMY6VJ9BCuiw,Insufficient sample,3
Ac0os6MnyG+Hk9nVxa7ajw,9xELjUIITr0JaWwYc5BzTA,TAG,10
Ac0os6MnyG+Hk9nVxa7ajw,tR2Qx2onzbt8zEaXIguZKA,LAG,6
Ac0os6MnyG+Hk9nVxa7ajw,xheQI0fVCw4Vd2+u1ZUL9w,TAG,8
Ac0os6MnyG+Hk9nVxa7ajw,xheQI0fVCw4Vd2+u1ZUL9w,TAG,3
Ac0os6MnyG+Hk9nVxa7ajw,tR2Qx2onzbt8zEaXIguZKA,LAG,11
Ac0os6MnyG+Hk9nVxa7ajw,xheQI0fVCw4Vd2+u1ZUL9w,TAG,7
Ac0os6MnyG+Hk9nVxa7ajw,tR2Qx2onzbt8zEaXIguZKA,LAG,7
Ac0os6MnyG+Hk9nVxa7ajw,9xELjUIITr0JaWwYc5BzTA,TAG,31
Ac0os6MnyG+Hk9nVxa7ajw,yzOI6xY5xH3798rNvsZflA,Station,6
Ac0os6MnyG+Hk9nVxa7ajw,tR2Qx2onzbt8zEaXIguZKA,LAG,20
Ac0os6MnyG+Hk9nVxa7ajw,yzOI6xY5xH3798rNvsZflA,Station,12
Ac0os6MnyG+Hk9nVxa7ajw,YqJ7IDtHzL9dc83EC7RhEg,LAG,19
Ac0os6MnyG+Hk9nVxa7ajw,xheQI0fVCw4Vd2+u1ZUL9w,TAG,30
Ac0os6MnyG+Hk9nVxa7ajw,YqJ7IDtHzL9dc83EC7RhEg,LAG,1
Ac0os6MnyG+Hk9nVxa7ajw,YqJ7IDtHzL9dc83EC7RhEg,LAG,2
Ac0os6MnyG+Hk9nVxa7ajw,0V4pwO1+mHxD542vsrLqlg,Nit,4
Ac0os6MnyG+Hk9nVxa7ajw,QLxZgY1cS6GakFDfYmvRxw,Maniac,36
Ac0os6MnyG+Hk9nVxa7ajw,YHFn6OAIq3LSKHoBSmOyTQ,TAG,96
Ac0os6MnyG+Hk9nVxa7ajw,yzOI6xY5xH3798rNvsZflA,Station,36
Ac0os6MnyG+Hk9nVxa7ajw,XFZvP3TGc6crOiKfui17rg,Insufficient sample,7
Ac0os6MnyG+Hk9nVxa7ajw,YqJ7IDtHzL9dc83EC7RhEg,LAG,25
Ac0os6MnyG+Hk9nVxa7ajw,sW99F9Nr2HT0CWjlYTs3hw,Insufficient sample,15
Ac0os6MnyG+Hk9nVxa7ajw,YqJ7IDtHzL9dc83EC7RhEg,LAG,17
Ac0os6MnyG+Hk9nVxa7ajw,XFZvP3TGc6crOiKfui17rg,Insufficient sample,21
Ac0os6MnyG+Hk9nVxa7ajw,yzOI6xY5xH3798rNvsZflA,Station,28
Ac0os6MnyG+Hk9nVxa7ajw,xheQI0fVCw4Vd2+u1ZUL9w,TAG,70
Ac0os6MnyG+Hk9nVxa7ajw,N2GLPygw+6NevY3s98c5Vg,TAG,42
Ac0os6MnyG+Hk9nVxa7ajw,F3ft/57vBd5GkGvONrlrKw,Nit,2
Ac0os6MnyG+Hk9nVxa7ajw,Q0ZzgFxnIbheF0acArmlrA,Maniac,2
Ac0os6MnyG+Hk9nVxa7ajw,sW99F9Nr2HT0CWjlYTs3hw,Insufficient sample,38
Ac0os6MnyG+Hk9nVxa7ajw,HBpw8KGUmOxd4Nt8vSJfCA,TAG,7
Ac0os6MnyG+Hk9nVxa7ajw,xQ+9TNm0zjb+lZP1Y2Rp8Q,Insufficient sample,1
Ac0os6MnyG+Hk9nVxa7ajw,YqJ7IDtHzL9dc83EC7RhEg,LAG,33
Ac0os6MnyG+Hk9nVxa7ajw,ToIPwXBX34pVhRxVXDjqMA,Insufficient sample,27
Ac0os6MnyG+Hk9nVxa7ajw,xQ+9TNm0zjb+lZP1Y2Rp8Q,Insufficient sample,18
Ac0os6MnyG+Hk9nVxa7ajw,E3AEQBxxJljeonk2pbNgyg,TAG,45
Ac0os6MnyG+Hk9nVxa7ajw,zIDkTIZ1JuNw2xkW+Ye0CQ,LAG,5
Ac0os6MnyG+Hk9nVxa7ajw,GNRSx/uGpHCMckBQaAjKvQ,Insufficient sample,24
Ac0os6MnyG+Hk9nVxa7ajw,zIDkTIZ1JuNw2xkW+Ye0CQ,LAG,9
Ac0os6MnyG+Hk9nVxa7ajw,0xigRMBCKoEW8g/RR6F32g,Loose-passive,25
Ac0os6MnyG+Hk9nVxa7ajw,tgqZB0yEdxmQe58ZWQ8CeA,TAG,4
Ac0os6MnyG+Hk9nVxa7ajw,zIDkTIZ1JuNw2xkW+Ye0CQ,LAG,7
Ac0os6MnyG+Hk9nVxa7ajw,khQ3sZ35yQ6aJEQSEtPquw,TAG,64
Ac0os6MnyG+Hk9nVxa7ajw,GNRSx/uGpHCMckBQaAjKvQ,Insufficient sample,20
Ac0os6MnyG+Hk9nVxa7ajw,JtUoWsBR13p8ovRMbcDGiA,Station,45
Ac0os6MnyG+Hk9nVxa7ajw,GNRSx/uGpHCMckBQaAjKvQ,Insufficient sample,9
Ac0os6MnyG+Hk9nVxa7ajw,GNRSx/uGpHCMckBQaAjKvQ,Insufficient sample,5
Ac0os6MnyG+Hk9nVxa7ajw,GNRSx/uGpHCMckBQaAjKvQ,Insufficient sample,3
Ac0os6MnyG+Hk9nVxa7ajw,fscbB6MbVxRw+9+L2giXbA,TAG,17
Ac0os6MnyG+Hk9nVxa7ajw,nXxlqoyvsxuWc5vREllBLQ,Loose-passive,26
Ac0os6MnyG+Hk9nVxa7ajw,khQ3sZ35yQ6aJEQSEtPquw,TAG,31
Ac0os6MnyG+Hk9nVxa7ajw,nXxlqoyvsxuWc5vREllBLQ,Loose-passive,4
Ac0os6MnyG+Hk9nVxa7ajw,nXxlqoyvsxuWc5vREllBLQ,Loose-passive,5
Ac0os6MnyG+Hk9nVxa7ajw,4zXURS4jcKo5wzhlIppJfg,Maniac,11
Ac0os6MnyG+Hk9nVxa7ajw,N2GLPygw+6NevY3s98c5Vg,TAG,25
Ac0os6MnyG+Hk9nVxa7ajw,4zXURS4jcKo5wzhlIppJfg,Maniac,5
Ac0os6MnyG+Hk9nVxa7ajw,YzQ18/GZJKEh7iRyDxM2xw,TAG,48
Ac0os6MnyG+Hk9nVxa7ajw,4zXURS4jcKo5wzhlIppJfg,Maniac,13
Ac0os6MnyG+Hk9nVxa7ajw,4zXURS4jcKo5wzhlIppJfg,Maniac,5
Ac0os6MnyG+Hk9nVxa7ajw,xj6nZTMbkjKfeN6j8x0+kA,Insufficient sample,13
Ac0os6MnyG+Hk9nVxa7ajw,CLEwMAR4AYRnm8YayOb8OA,Insufficient sample,73
Ac0os6MnyG+Hk9nVxa7ajw,N2GLPygw+6NevY3s98c5Vg,TAG,29
Ac0os6MnyG+Hk9nVxa7ajw,CLEwMAR4AYRnm8YayOb8OA,Insufficient sample,5
Ac0os6MnyG+Hk9nVxa7ajw,khQ3sZ35yQ6aJEQSEtPquw,TAG,54
Ac0os6MnyG+Hk9nVxa7ajw,0V4pwO1+mHxD542vsrLqlg,Nit,43
Ac0os6MnyG+Hk9nVxa7ajw,4zXURS4jcKo5wzhlIppJfg,Maniac,26
Ac0os6MnyG+Hk9nVxa7ajw,KiQVEl0EyZisHlAE5EKiyA,Insufficient sample,23
Ac0os6MnyG+Hk9nVxa7ajw,4zXURS4jcKo5wzhlIppJfg,Maniac,6
Ac0os6MnyG+Hk9nVxa7ajw,khQ3sZ35yQ6aJEQSEtPquw,TAG,21
Ac0os6MnyG+Hk9nVxa7ajw,N2GLPygw+6NevY3s98c5Vg,TAG,25
Ac0os6MnyG+Hk9nVxa7ajw,0V4pwO1+mHxD542vsrLqlg,Nit,16
Ac0os6MnyG+Hk9nVxa7ajw,lkYLlWt53LQtRmyodh+9yQ,Insufficient sample,13
Ac0os6MnyG+Hk9nVxa7ajw,N2GLPygw+6NevY3s98c5Vg,TAG,2
AcCY10QYhR66sbfgKWfedw,90SV9NQ2oR2wSAzO1fpM1A,Insufficient sample,1
AcCY10QYhR66sbfgKWfedw,KnZ1JKbIP7VIQ+2Fe5RQIA,Insufficient sample,1
AcCY10QYhR66sbfgKWfedw,Uh2nYWXajIZZAMfSaX0aCg,Loose-passive,2
AcCY10QYhR66sbfgKWfedw,hJD6ekgYjXmVoONcUEkYXw,Insufficient sample,4
AcCY10QYhR66sbfgKWfedw,y9pNC2cFg3L2TPE8kTkpjw,Insufficient sample,4
AcCY10QYhR66sbfgKWfedw,T9E3pr9Z2ISJmWBY0pkT5A,Loose-passive,4
AcCY10QYhR66sbfgKWfedw,QWa8rXqSDrOXeZ1kD4Vckw,Loose-passive,4
AcCY10QYhR66sbfgKWfedw,mtYQPtYKYAeBq36z6XDt5Q,Insufficient sample,4
AcCY10QYhR66sbfgKWfedw,hOIaGs0mqVswUO9nLhdQGA,Insufficient sample,4
AcCY10QYhR66sbfgKWfedw,igHOpB6IcpLyno/9E7ptaw,Insufficient sample,4
AcCY10QYhR66sbfgKWfedw,AuEmxOokbk7SwRlyQI48mA,Insufficient sample,1
AcCY10QYhR66sbfgKWfedw,i5y38TnmTBIZkGUvafDjIw,Insufficient sample,4
AcCY10QYhR66sbfgKWfedw,WlK9/9WZu8p0lunpQqx3VQ,Insufficient sample,13
AcCY10QYhR66sbfgKWfedw,yHCTnscw5kUVWG1fsPGkRA,TAG,14
AcCY10QYhR66sbfgKWfedw,y9pNC2cFg3L2TPE8kTkpjw,Insufficient sample,14
AcCY10QYhR66sbfgKWfedw,b/NPKnRLoXXXtSnGmGIJMA,Nit,14
AcCY10QYhR66sbfgKWfedw,2BiiYXALAiI3aDjoT8nBGw,Nit,18
AcCY10QYhR66sbfgKWfedw,NEvvZefFlYSVbgbQpwFg8A,Nit,14
AcCY10QYhR66sbfgKWfedw,yHCTnscw5kUVWG1fsPGkRA,TAG,7
AcCY10QYhR66sbfgKWfedw,2ix0DOKqJKPBameyg0B2cg,Insufficient sample,7
AcCY10QYhR66sbfgKWfedw,7aLMgt5IJZPbcymEmuCP5w,Nit,8
AcCY10QYhR66sbfgKWfedw,9luR3koKUEPjZs6fhlqZmA,LAG,7
AcCY10QYhR66sbfgKWfedw,ce5xLPsAFNm9H1fgLlzGcQ,Loose-passive,31
AcCY10QYhR66sbfgKWfedw,NEvvZefFlYSVbgbQpwFg8A,Nit,13
AcCY10QYhR66sbfgKWfedw,CL3aJiBVixCJDszkaeLHVA,LAG,34
AcCY10QYhR66sbfgKWfedw,yHCTnscw5kUVWG1fsPGkRA,TAG,11
AcCY10QYhR66sbfgKWfedw,b/NPKnRLoXXXtSnGmGIJMA,Nit,19
AcCY10QYhR66sbfgKWfedw,+t83Ybq0zqNbC5epr/8Adg,Loose-passive,10
AcCY10QYhR66sbfgKWfedw,2ix0DOKqJKPBameyg0B2cg,Insufficient sample,10
AcCY10QYhR66sbfgKWfedw,9luR3koKUEPjZs6fhlqZmA,LAG,6
AcCY10QYhR66sbfgKWfedw,yHCTnscw5kUVWG1fsPGkRA,TAG,1
AchTjdLS1zBUbH3ZIx6f0w,oxFY2rD1f7ruBC1yVsh87Q,Insufficient sample,2
AchTjdLS1zBUbH3ZIx6f0w,q6WfTUAD9mowIP63ASq2Dg,TAG,6
AchTjdLS1zBUbH3ZIx6f0w,gGmRReWC9tC2S4JPIAdEAQ,Insufficient sample,6
AchTjdLS1zBUbH3ZIx6f0w,oBUDUfeUyCbZBsjxHZgSiw,Insufficient sample,18
AchTjdLS1zBUbH3ZIx6f0w,gGmRReWC9tC2S4JPIAdEAQ,Insufficient sample,11
AchTjdLS1zBUbH3ZIx6f0w,q6WfTUAD9mowIP63ASq2Dg,TAG,14
AchTjdLS1zBUbH3ZIx6f0w,XemfE7zV1O4OHXGTMog0VA,TAG,21
AchTjdLS1zBUbH3ZIx6f0w,oBUDUfeUyCbZBsjxHZgSiw,Insufficient sample,8
AchTjdLS1zBUbH3ZIx6f0w,ehifenV36yVvJMnV63D3cg,Insufficient sample,11
AchTjdLS1zBUbH3ZIx6f0w,kG34n23qFQA3nzdOJTQ1dA,Nit,41
AchTjdLS1zBUbH3ZIx6f0w,IzVI+wIP7IS+d0sugIrOPQ,Insufficient sample,41
AchTjdLS1zBUbH3ZIx6f0w,q6WfTUAD9mowIP63ASq2Dg,TAG,19
AchTjdLS1zBUbH3ZIx6f0w,5tB0F9NjPSUL4FzmzBMs2Q,TAG,13
AchTjdLS1zBUbH3ZIx6f0w,oBUDUfeUyCbZBsjxHZgSiw,Insufficient sample,13
AchTjdLS1zBUbH3ZIx6f0w,ehifenV36yVvJMnV63D3cg,Insufficient sample,4
AfBrHB0MYxBQyVLaTO1GGA,bK7cBtXjUyoZx0uJt2hcFw,Loose-passive,1
AfBrHB0MYxBQyVLaTO1GGA,so3tcnagfjmqRW+bG6mSzQ,Station,6
AfBrHB0MYxBQyVLaTO1GGA,Zx/PRUVXfz+S5SiCh9EYSg,Insufficient sample,17
AfBrHB0MYxBQyVLaTO1GGA,bK7cBtXjUyoZx0uJt2hcFw,Loose-passive,25
AfBrHB0MYxBQyVLaTO1GGA,bK7cBtXjUyoZx0uJt2hcFw,Loose-passive,5
AfBrHB0MYxBQyVLaTO1GGA,G8IjETthk2wEBFprXTuT8g,Loose-passive,41
AfBrHB0MYxBQyVLaTO1GGA,AUsTX4jn95mxSQSDbhaQdA,Station,3
AfBrHB0MYxBQyVLaTO1GGA,XD1i5m5PvBDnRzJaG/vINw,TAG,47
AfBrHB0MYxBQyVLaTO1GGA,IQ4WvPcU/wfenIvx2E30OQ,TAG,32
AfBrHB0MYxBQyVLaTO1GGA,XD1i5m5PvBDnRzJaG/vINw,TAG,8
AfBrHB0MYxBQyVLaTO1GGA,bK7cBtXjUyoZx0uJt2hcFw,Loose-passive,23
AfBrHB0MYxBQyVLaTO1GGA,hKeO5CxWJoYlGXQxV7hMqg,TAG,47
AfBrHB0MYxBQyVLaTO1GGA,aglmQpnmXm/6qrm2GXf7+Q,Loose-passive,53
AfBrHB0MYxBQyVLaTO1GGA,IQ4WvPcU/wfenIvx2E30OQ,TAG,7
