raiser_position,defender_position,defender_archetype,hand,avg_ev_bb
SB,BB,TAG,43s,1.5984197706164585
SB,BB,TAG,82o,1.6049008130683626
SB,BB,TAG,94o,1.627947884591255
SB,BB,TAG,65o,1.5962998034592937
SB,BB,TAG,73o,1.598116918165435
SB,BB,TAG,72s,1.556444420904594
SB,BB,TAG,63s,1.598116918165435
SB,BB,TAG,53o,1.6461493168977706
SB,BB,TAG,32s,1.598298629636049
SB,BB,TAG,83o,1.5806726169864784
SB,BB,TAG,62s,1.556444420904594
SB,BB,TAG,42s,1.556444420904594
SB,BB,TAG,52s,1.556444420904594
SB,BB,TAG,62o,1.5806726169864784
SB,BB,TAG,72o,1.5806726169864784
SB,BB,TAG,54o,1.6049008130683626
SB,BB,TAG,63o,1.5973295017927738
SB,BB,TAG,32o,1.6226479666983427
SB,BB,TAG,52o,1.5806726169864784
SB,BB,TAG,42o,1.5806726169864784
SB,BB,TAG,43o,1.5978140657144113
SB,BB,LAG,AA,2.019681991953221
SB,BB,LAG,KK,1.8384222714463034
SB,BB,LAG,QQ,1.752132674770654
SB,BB,LAG,JJ,1.8144433895015764
SB,BB,LAG,TT,1.776197502528803
SB,BB,LAG,99,1.7688921083879363
SB,BB,LAG,88,1.8332655226409862
SB,BB,LAG,AKs,1.7770569606630229
SB,BB,LAG,77,1.7679467044402948
SB,BB,LAG,AKo,1.779033714371728
SB,BB,LAG,AJo,1.7225673149534988
SB,BB,LAG,AQo,1.756258073814908
SB,BB,LAG,AQs,1.7547969949867348
SB,BB,LAG,A9o,1.8967794787598156
SB,BB,LAG,A7o,1.747319709219024
SB,BB,LAG,KJs,1.7770569606630229
SB,BB,LAG,QJs,1.6395436591878838
SB,BB,LAG,A7s,1.747835384099556
SB,BB,LAG,A9s,1.9191253902495256
SB,BB,LAG,KTo,1.708300309925453
SB,BB,LAG,A8o,1.708300309925453
SB,BB,LAG,AJs,1.7838466799233579
SB,BB,LAG,ATs,1.7770569606630229
SB,BB,LAG,K9s,1.8647216903534236
SB,BB,LAG,55,1.5707870084503144
SB,BB,LAG,66,1.686985748196807
SB,BB,LAG,KQs,1.708300309925453
SB,BB,LAG,A8s,1.7770569606630229
SB,BB,LAG,ATo,1.708300309925453
SB,BB,LAG,A5s,1.8211471629484892
SB,BB,LAG,QTs,1.6395436591878838
SB,BB,LAG,K8s,1.8422038872368702
SB,BB,LAG,KTs,1.7770569606630229
SB,BB,LAG,A4s,1.708300309925453
SB,BB,LAG,KJo,1.708300309925453
SB,BB,LAG,K5s,1.708300309925453
SB,BB,LAG,A6s,1.708300309925453
SB,BB,LAG,K9o,1.8361876802973327
SB,BB,LAG,A3s,1.8159904141431715
SB,BB,LAG,44,1.7994028721527329
SB,BB,LAG,KQo,1.708300309925453
SB,BB,LAG,K7s,1.708300309925453
SB,BB,LAG,Q8s,1.709331659686517
SB,BB,LAG,A5o,1.8249287787390553
SB,BB,LAG,Q5s,1.5707870084503144
SB,BB,LAG,A4o,1.7770569606630229
SB,BB,LAG,Q9o,1.7957931479890104
SB,BB,LAG,QTo,1.5707870084503144
SB,BB,LAG,Q9s,1.7416472855331744
SB,BB,LAG,A6o,1.708300309925453
SB,BB,LAG,A2s,1.708300309925453
SB,BB,LAG,JTs,1.7770569606630229
SB,BB,LAG,K4o,1.7770569606630229
SB,BB,LAG,K6s,1.708300309925453
SB,BB,LAG,K8o,1.7770569606630229
SB,BB,LAG,K7o,1.708300309925453
SB,BB,LAG,J9o,1.7770569606630229
SB,BB,LAG,J8s,1.7782602020509302
SB,BB,LAG,JTo,1.7770569606630229
SB,BB,LAG,K4s,1.708300309925453
SB,BB,LAG,K2s,1.708300309925453
SB,BB,LAG,K6o,1.708300309925453
SB,BB,LAG,J9s,1.7713845369771732
SB,BB,LAG,K3s,1.812294744166027
SB,BB,LAG,A3o,1.8164201432102811
SB,BB,LAG,Q6s,1.5707870084503144
SB,BB,LAG,QJo,1.5707870084503144
SB,BB,LAG,33,1.8330936310141421
SB,BB,LAG,Q3s,1.6783911668546105
SB,BB,LAG,J7s,1.6395436591878838
SB,BB,LAG,Q6o,1.5707870084503144
SB,BB,LAG,Q7s,1.5707870084503144
SB,BB,LAG,J5s,1.6395436591878838
SB,BB,LAG,J6s,1.6395436591878838
SB,BB,LAG,T9o,1.7770569606630229
SB,BB,LAG,Q7o,1.5707870084503144
SB,BB,LAG,A2o,1.7770569606630229
SB,BB,LAG,K5o,1.708300309925453
SB,BB,LAG,K3o,1.812294744166027
SB,BB,LAG,Q8o,1.6395436591878838
SB,BB,LAG,T7s,1.6395436591878838
SB,BB,LAG,J8o,1.708300309925453
SB,BB,LAG,97s,1.7218797484461235
SB,BB,LAG,T8s,1.8128104190465593
SB,BB,LAG,Q4s,1.5707870084503144
SB,BB,LAG,J4s,1.6395436591878838
SB,BB,LAG,J3s,1.7495543003679952
SB,BB,LAG,96s,1.7217078568192796
SB,BB,LAG,J7o,1.6395436591878838
SB,BB,LAG,Q5o,1.5707870084503144
SB,BB,LAG,J4o,1.7770569606630229
SB,BB,LAG,98s,1.861885478510499
SB,BB,LAG,T9s,1.7321932460567588
SB,BB,LAG,K2o,1.7770569606630229
SB,BB,LAG,Q4o,1.7083003099254537
SB,BB,LAG,22,1.8681595228903027
SB,BB,LAG,98o,1.791925586385022
SB,BB,LAG,Q2s,1.5707870084503144
SB,BB,LAG,T8o,1.708300309925453
SB,BB,LAG,Q3o,1.6728906347956052
SB,BB,LAG,J6o,1.6395436591878838
SB,BB,LAG,J5o,1.6395436591878838
SB,BB,LAG,J2s,1.6395436591878838
SB,BB,LAG,T4s,1.6395436591878838
SB,BB,LAG,T3s,1.7452570096968971
SB,BB,LAG,97o,1.716551108013962
SB,BB,LAG,87s,1.7081284182986096
SB,BB,LAG,96o,1.7289273051467238
SB,BB,LAG,T4o,1.7770569606630229
SB,BB,LAG,T5s,1.6395436591878838
SB,BB,LAG,T6s,1.6395436591878838
SB,BB,LAG,85s,1.7108786843281123
SB,BB,LAG,J3o,1.7442256599358335
SB,BB,LAG,76s,1.5707870084503144
SB,BB,LAG,95s,1.7255754184232674
SB,BB,LAG,T7o,1.6395436591878838
SB,BB,LAG,T2s,1.6395436591878838
SB,BB,LAG,T5o,1.6395436591878838
SB,BB,LAG,93s,1.862315207577609
SB,BB,LAG,95o,1.7196451572971523
SB,BB,LAG,75s,1.5707870084503144
SB,BB,LAG,Q2o,1.6395436591878838
SB,BB,LAG,87o,1.709503551313361
SB,BB,LAG,86s,1.7187856991629331
SB,BB,LAG,94s,1.7285835218930365
SB,BB,LAG,85o,1.7127694922233954
SB,BB,LAG,92s,1.7574613152028153
SB,BB,LAG,T3o,1.7443975515626775
SB,BB,LAG,86o,1.7107067927012682
SB,BB,LAG,T6o,1.6395436591878838
SB,BB,LAG,93o,1.8646357445400021
SB,BB,LAG,J2o,1.708300309925453
SB,BB,LAG,65s,1.6883608812115583
SB,BB,LAG,76o,1.5707870084503144
SB,BB,LAG,74s,1.5707870084503144
SB,BB,LAG,73s,1.6799381914962062
SB,BB,LAG,83s,1.708987876432829
SB,BB,LAG,84o,1.8040439460775193
SB,BB,LAG,T2o,1.708300309925453
SB,BB,LAG,84s,1.7380375613694519
SB,BB,LAG,54s,1.5707870084503144
SB,BB,LAG,53s,1.8167639264639692
SB,BB,LAG,75o,1.5707870084503144
SB,BB,LAG,64s,1.6428096000979184
SB,BB,LAG,92o,1.7007370783443208
SB,BB,LAG,82s,1.7110505759549561
SB,BB,LAG,74o,1.7083003099254537
SB,BB,LAG,64o,1.7083003099254537
SB,BB,LAG,43s,1.6952365462853152
SB,BB,LAG,82o,1.776541285782491
SB,BB,LAG,94o,1.863260611525251
SB,BB,LAG,65o,1.686985748196807
SB,BB,LAG,73o,1.6756409008251076
SB,BB,LAG,72s,1.5707870084503144
SB,BB,LAG,63s,1.6761565757056396
SB,BB,LAG,53o,1.8140136604344663
SB,BB,LAG,32s,1.6923143886289687
SB,BB,LAG,83o,1.7098473345670488
SB,BB,LAG,62s,1.6445285163663577
SB,BB,LAG,42s,1.6400593340684158
SB,BB,LAG,52s,1.5707870084503144
SB,BB,LAG,62o,1.7134570587307707
SB,BB,LAG,72o,1.6395436591878838
SB,BB,LAG,54o,1.7083003099254537
SB,BB,LAG,63o,1.6806257580035817
SB,BB,LAG,32o,1.759180231471255
SB,BB,LAG,52o,1.6395436591878838
SB,BB,LAG,42o,1.7124257089697075
SB,BB,LAG,43o,1.6959241127926907
SB,BB,Loose-passive,AA,2.212072182682111
SB,BB,Loose-passive,KK,1.9945878060941054
SB,BB,Loose-passive,QQ,1.8947867531720028
SB,BB,Loose-passive,JJ,1.9700121714406145
SB,BB,Loose-passive,TT,1.9298519879824714
SB,BB,Loose-passive,99,1.950231782573171
SB,BB,Loose-passive,88,2.0002821604650363
SB,BB,Loose-passive,AKs,1.9373445595231695
SB,BB,Loose-passive,77,1.9241576336115405
SB,BB,Loose-passive,AKo,1.9465354472797596
SB,BB,Loose-passive,AJo,1.8864949740002963
SB,BB,Loose-passive,AQo,1.9282535727204555
SB,BB,Loose-passive,AQs,1.9284533746282075
SB,BB,Loose-passive,A9o,2.099383906710007
SB,BB,Loose-passive,A7o,1.9151665477627022
SB,BB,Loose-passive,KJs,1.9373445595231695
SB,BB,Loose-passive,QJs,1.7775030333216035
SB,BB,Loose-passive,A7s,1.9187629821022376
SB,BB,Loose-passive,A9s,2.132151419581328
SB,BB,Loose-passive,KTo,1.8574237964223865
SB,BB,Loose-passive,A8o,1.8574237964223865
SB,BB,Loose-passive,AJs,1.9397421824161931
SB,BB,Loose-passive,ATs,1.9373445595231695
SB,BB,Loose-passive,K9s,2.0537291707886847
SB,BB,Loose-passive,55,1.6975822702208205
SB,BB,Loose-passive,66,1.8332477655843997
SB,BB,Loose-passive,KQs,1.8574237964223865
SB,BB,Loose-passive,A8s,1.9373445595231695
SB,BB,Loose-passive,ATo,1.8574237964223865
SB,BB,Loose-passive,A5s,1.9863959278762753
SB,BB,Loose-passive,QTs,1.7775030333216035
SB,BB,Loose-passive,K8s,2.0190635397937204
SB,BB,Loose-passive,KTs,1.9373445595231695
SB,BB,Loose-passive,A4s,1.8574237964223865
SB,BB,Loose-passive,KJo,1.863917358424325
SB,BB,Loose-passive,K5s,1.8574237964223865
SB,BB,Loose-passive,A6s,1.8574237964223865
SB,BB,Loose-passive,K9o,2.0216609645944956
SB,BB,Loose-passive,A3s,1.9793029601510808
SB,BB,Loose-passive,44,1.959122967468133
SB,BB,Loose-passive,KQo,1.8574237964223865
SB,BB,Loose-passive,K7s,1.8574237964223865
SB,BB,Loose-passive,Q8s,1.8632180517471932
SB,BB,Loose-passive,A5o,1.9857965221530194
SB,BB,Loose-passive,Q5s,1.6975822702208205
SB,BB,Loose-passive,A4o,1.9373445595231695
SB,BB,Loose-passive,Q9o,1.9659162323316994
SB,BB,Loose-passive,QTo,1.6975822702208205
SB,BB,Loose-passive,Q9s,1.908173480991384
SB,BB,Loose-passive,A6o,1.8574237964223865
SB,BB,Loose-passive,A2s,1.8574237964223865
SB,BB,Loose-passive,JTs,1.9373445595231695
SB,BB,Loose-passive,K4o,1.9373445595231695
SB,BB,Loose-passive,K6s,1.8574237964223865
SB,BB,Loose-passive,K8o,1.9373445595231695
SB,BB,Loose-passive,K7o,1.8574237964223865
SB,BB,Loose-passive,J9o,1.9373445595231695
SB,BB,Loose-passive,J8s,1.9371447576154177
SB,BB,Loose-passive,JTo,1.9373445595231695
SB,BB,Loose-passive,K4s,1.8574237964223865
SB,BB,Loose-passive,K2s,1.8574237964223865
SB,BB,Loose-passive,K6o,1.8574237964223865
SB,BB,Loose-passive,J9s,1.931949908013867
SB,BB,Loose-passive,K3s,1.978903356335577
SB,BB,Loose-passive,A3o,1.9791031582433287
SB,BB,Loose-passive,Q6s,1.6975822702208205
SB,BB,Loose-passive,QJo,1.6975822702208205
SB,BB,Loose-passive,33,2.001281170003796
SB,BB,Loose-passive,Q3s,1.8186622263185068
SB,BB,Loose-passive,J7s,1.7775030333216035
SB,BB,Loose-passive,Q6o,1.6975822702208205
SB,BB,Loose-passive,Q7s,1.6975822702208205
SB,BB,Loose-passive,J5s,1.7775030333216035
SB,BB,Loose-passive,J6s,1.7775030333216035
SB,BB,Loose-passive,T9o,1.9373445595231695
SB,BB,Loose-passive,Q7o,1.6975822702208205
SB,BB,Loose-passive,A2o,1.9373445595231695
SB,BB,Loose-passive,K5o,1.8574237964223865
SB,BB,Loose-passive,K3o,1.9785037525200728
SB,BB,Loose-passive,Q8o,1.7775030333216035
SB,BB,Loose-passive,T7s,1.7775030333216035
SB,BB,Loose-passive,J8o,1.8574237964223865
SB,BB,Loose-passive,97s,1.8852961625537847
SB,BB,Loose-passive,T8s,1.9803019696898405
SB,BB,Loose-passive,Q4s,1.6975822702208205
SB,BB,Loose-passive,J4s,1.7775030333216035
SB,BB,Loose-passive,J3s,1.8997818008658018
SB,BB,Loose-passive,96s,1.8893921016626998
SB,BB,Loose-passive,J7o,1.7775030333216035
SB,BB,Loose-passive,Q5o,1.6975822702208205
SB,BB,Loose-passive,J4o,1.9373445595231695
SB,BB,Loose-passive,98s,2.0509319440801574
SB,BB,Loose-passive,T9s,1.8808006196293656
SB,BB,Loose-passive,K2o,1.9373445595231695
SB,BB,Loose-passive,Q4o,1.8574237964223865
SB,BB,Loose-passive,22,2.038644126753412
SB,BB,Loose-passive,98o,1.9788034553817007
SB,BB,Loose-passive,Q2s,1.6975822702208205
SB,BB,Loose-passive,T8o,1.8574237964223865
SB,BB,Loose-passive,Q3o,1.8198610377650184
SB,BB,Loose-passive,J6o,1.7775030333216035
SB,BB,Loose-passive,J5o,1.7775030333216035
SB,BB,Loose-passive,J2s,1.7775030333216035
SB,BB,Loose-passive,T4s,1.7775030333216035
SB,BB,Loose-passive,T3s,1.8997818008658018
SB,BB,Loose-passive,97o,1.888193290216188
SB,BB,Loose-passive,87s,1.8570241926068827
SB,BB,Loose-passive,96o,1.88839309212394
SB,BB,Loose-passive,T4o,1.9373445595231695
SB,BB,Loose-passive,T5s,1.7775030333216035
SB,BB,Loose-passive,T6s,1.7775030333216035
SB,BB,Loose-passive,85s,1.8628184479316892
SB,BB,Loose-passive,J3o,1.8965849703417703
SB,BB,Loose-passive,76s,1.6975822702208205
SB,BB,Loose-passive,95s,1.8998817018196774
SB,BB,Loose-passive,T7o,1.7775030333216035
SB,BB,Loose-passive,T2s,1.7775030333216035
SB,BB,Loose-passive,T5o,1.7775030333216035
SB,BB,Loose-passive,93s,2.052030854572793
SB,BB,Loose-passive,95o,1.9004811075429335
SB,BB,Loose-passive,75s,1.6975822702208205
SB,BB,Loose-passive,Q2o,1.7775030333216035
SB,BB,Loose-passive,87o,1.8580232021456424
SB,BB,Loose-passive,86s,1.8584228059611465
SB,BB,Loose-passive,94s,1.8962852674801425
SB,BB,Loose-passive,85o,1.8572239945146345
SB,BB,Loose-passive,92s,1.9302515917979752
SB,BB,Loose-passive,T3o,1.8967847722495221
SB,BB,Loose-passive,86o,1.859621617407658
SB,BB,Loose-passive,T6o,1.7775030333216035
SB,BB,Loose-passive,93o,2.048834024048762
SB,BB,Loose-passive,J2o,1.8574237964223865
SB,BB,Loose-passive,65s,1.8340469732154077
SB,BB,Loose-passive,76o,1.6975822702208205
SB,BB,Loose-passive,74s,1.6975822702208205
SB,BB,Loose-passive,73s,1.8202606415805225
SB,BB,Loose-passive,83s,1.8568243906991306
SB,BB,Loose-passive,84o,1.9771051391658092
SB,BB,Loose-passive,T2o,1.8574237964223865
SB,BB,Loose-passive,84s,1.8917897245557234
SB,BB,Loose-passive,54s,1.6975822702208205
SB,BB,Loose-passive,53s,1.981900384951856
SB,BB,Loose-passive,75o,1.6975822702208205
SB,BB,Loose-passive,64s,1.7781024390448594
SB,BB,Loose-passive,92o,1.8674138918099843
SB,BB,Loose-passive,82s,1.8548263716216111
SB,BB,Loose-passive,74o,1.8574237964223865
SB,BB,Loose-passive,64o,1.8574237964223865
SB,BB,Loose-passive,43s,1.8412398418944782
SB,BB,Loose-passive,82o,1.9409409938627047
SB,BB,Loose-passive,94o,2.0557271898662046
SB,BB,Loose-passive,65o,1.8360449922929272
SB,BB,Loose-passive,73o,1.8212596511192825
SB,BB,Loose-passive,72s,1.6975822702208205
SB,BB,Loose-passive,63s,1.8168640091487394
SB,BB,Loose-passive,53o,1.9830991963983677
SB,BB,Loose-passive,32s,1.8376434075549428
SB,BB,Loose-passive,83o,1.8598214193154101
SB,BB,Loose-passive,62s,1.7826978829231546
SB,BB,Loose-passive,42s,1.7743062027975725
SB,BB,Loose-passive,52s,1.6975822702208205
SB,BB,Loose-passive,62o,1.859621617407658
SB,BB,Loose-passive,72o,1.7775030333216035
SB,BB,Loose-passive,54o,1.8574237964223865
SB,BB,Loose-passive,63o,1.8216592549347863
SB,BB,Loose-passive,32o,1.9117699153309191
SB,BB,Loose-passive,52o,1.7775030333216035
SB,BB,Loose-passive,42o,1.855225975437115
SB,BB,Loose-passive,43o,1.842039049525486
SB,BB,Station,AA,3.005063962168974
SB,BB,Station,KK,2.6196483922777913
SB,BB,Station,QQ,2.4391598592177863
SB,BB,Station,JJ,2.5840089076115
SB,BB,Station,TT,2.536404738807239
SB,BB,Station,99,2.408102594008589
SB,BB,Station,88,2.530804248359679
SB,BB,Station,AKs,2.3887554451897453
SB,BB,Station,77,2.4126848134656838
SB,BB,Station,AKo,2.4358504784987733
SB,BB,Station,AJo,2.289728591366978
SB,BB,Station,AQo,2.406829755270507
SB,BB,Station,AQs,2.422358387875106
SB,BB,Station,A9o,2.686090574405664
SB,BB,Station,A7o,2.401483832570564
SB,BB,Station,KJs,2.454943059570001
SB,BB,Station,QJs,1.9946845718796065
SB,BB,Station,A7s,2.4187944394084764
SB,BB,Station,A9s,2.8406131972088
SB,BB,Station,KTo,2.18510124709665
SB,BB,Station,A8o,2.2943108108240726
SB,BB,Station,AJs,2.479126995593556
SB,BB,Station,ATs,2.3887554451897453
SB,BB,Station,K9s,2.604119759673193
SB,BB,Station,55,1.7816113671247058
SB,BB,Station,66,2.1843375438538013
SB,BB,Station,KQs,2.18510124709665
SB,BB,Station,A8s,2.3887554451897453
SB,BB,Station,ATo,2.18510124709665
SB,BB,Station,A5s,2.536913874302472
SB,BB,Station,QTs,1.9814470490035552
SB,BB,Station,K8s,2.696527852057935
SB,BB,Station,KTs,2.388755445189745
SB,BB,Station,A4s,2.18510124709665
SB,BB,Station,KJo,2.2459429387769623
SB,BB,Station,K5s,2.18510124709665
SB,BB,Station,A6s,2.18510124709665
SB,BB,Station,K9o,2.482690944060185
SB,BB,Station,A3s,2.5112025317932187
SB,BB,Station,44,2.5394595517786356
SB,BB,Station,KQo,2.18510124709665
SB,BB,Station,K7s,2.18510124709665
SB,BB,Station,Q8s,2.2640172488577246
SB,BB,Station,A5o,2.536913874302472
SB,BB,Station,Q5s,1.7777928509104604
SB,BB,Station,A4o,2.3887554451897453
SB,BB,Station,Q9o,2.4035203745514946
SB,BB,Station,QTo,1.7777928509104604
SB,BB,Station,Q9s,2.3373327601712384
SB,BB,Station,A6o,2.18510124709665
SB,BB,Station,A2s,2.18510124709665
SB,BB,Station,JTs,2.3760270578089266
SB,BB,Station,K4o,2.3887554451897453
SB,BB,Station,K6s,2.18510124709665
SB,BB,Station,K8o,2.4793815633411724
SB,BB,Station,K7o,2.18510124709665
SB,BB,Station,J9o,2.3887554451897453
SB,BB,Station,J8s,2.4844729182934997
SB,BB,Station,JTo,2.3711902706042154
SB,BB,Station,K4s,2.18510124709665
SB,BB,Station,K2s,2.18510124709665
SB,BB,Station,K6o,2.18510124709665
SB,BB,Station,J9s,2.377554464294625
SB,BB,Station,K3s,2.488800570002978
SB,BB,Station,A3o,2.5000015508980984
SB,BB,Station,Q6s,1.7777928509104604
SB,BB,Station,QJo,1.7945943222531406
SB,BB,Station,33,2.5465874487118936
SB,BB,Station,Q3s,2.0792010640882412
SB,BB,Station,J7s,1.9814470490035552
SB,BB,Station,Q6o,1.7777928509104604
SB,BB,Station,Q7s,1.791539509281744
SB,BB,Station,J5s,1.9814470490035552
SB,BB,Station,J6s,1.9814470490035552
SB,BB,Station,T9o,2.3887554451897453
SB,BB,Station,Q7o,1.7895029673008134
SB,BB,Station,A2o,2.3887554451897453
SB,BB,Station,K5o,2.18510124709665
SB,BB,Station,K3o,2.4972013056743183
SB,BB,Station,Q8o,2.066472676707422
SB,BB,Station,T7s,1.9814470490035552
SB,BB,Station,J8o,2.259180461653014
SB,BB,Station,97s,2.1680452080063533
SB,BB,Station,T8s,2.5526970746546866
SB,BB,Station,Q4s,1.7777928509104604
SB,BB,Station,J4s,1.9814470490035552
SB,BB,Station,J3s,2.282346126686103
SB,BB,Station,96s,2.1604081755778624
SB,BB,Station,J7o,1.9814470490035552
SB,BB,Station,Q5o,1.7777928509104604
SB,BB,Station,J4o,2.3887554451897453
SB,BB,Station,98s,2.6494328187489065
SB,BB,Station,T9s,2.2744545265099956
SB,BB,Station,K2o,2.388755445189745
SB,BB,Station,Q4o,2.18510124709665
SB,BB,Station,22,2.7329310399670756
SB,BB,Station,98o,2.4508699756081396
SB,BB,Station,Q2s,1.7777928509104604
SB,BB,Station,T8o,2.2629989778672592
SB,BB,Station,Q3o,2.0761462511168447
SB,BB,Station,J6o,1.9814470490035552
SB,BB,Station,J5o,1.9814470490035552
SB,BB,Station,J2s,1.9814470490035552
SB,BB,Station,T4s,1.9814470490035552
SB,BB,Station,T3s,2.286419210647965
SB,BB,Station,97o,2.169572614492052
SB,BB,Station,87s,2.274709094257612
SB,BB,Station,96o,2.1507346011684407
SB,BB,Station,T4o,2.3887554451897453
SB,BB,Station,T5s,1.9814470490035552
SB,BB,Station,T6s,1.9814470490035552
SB,BB,Station,85s,2.278782178219474
SB,BB,Station,J3o,2.282855262181336
SB,BB,Station,76s,1.7777928509104604
SB,BB,Station,95s,2.1430975687399494
SB,BB,Station,T7o,1.9814470490035552
SB,BB,Station,T2s,1.9814470490035552
SB,BB,Station,T5o,1.9814470490035552
SB,BB,Station,93s,2.5397141195262516
SB,BB,Station,95o,2.162190149811177
SB,BB,Station,75s,1.7777928509104604
SB,BB,Station,Q2o,1.9814470490035552
SB,BB,Station,87o,2.2721634167814484
SB,BB,Station,86s,2.269108603810052
SB,BB,Station,94s,2.149207194682742
SB,BB,Station,85o,2.269108603810052
SB,BB,Station,92s,2.2418698548151004
SB,BB,Station,T3o,2.2798004492099393
SB,BB,Station,86o,2.2619807068767934
SB,BB,Station,T6o,1.9814470490035552
SB,BB,Station,93o,2.550915100421372
SB,BB,Station,J2o,2.18510124709665
SB,BB,Station,65s,2.153025710896988
